,Link,Title,Subtitle,Price,Sale Price
1500,https://www.nike.com/t/dri-fit-trophy-big-kids-boys-training-shorts-extended-size-KqMsBQ/DA5121-010,Nike Dri-FIT Trophy,Big Kids' (Boys') Training Shorts (Extended Size),$20 ,$11.97 
1501,https://www.nike.com/t/acg-mens-t-shirt-bW3sRj/DQ1815-469,Nike ACG,Men's T-Shirt,$45 ,$26.97 
1502,https://www.nike.com/t/nikecourt-react-vapor-nxt-womens-hard-court-tennis-shoes-j4FPd1/CV0742-002,NikeCourt React Vapor NXT,Women's Hard Court Tennis Shoes,$160 ,$136.97 
1503,https://www.nike.com/t/sportswear-club-fleece-little-kids-full-zip-hoodie-WdjSQM/86F321-U10,Nike Sportswear Club Fleece,Little Kids' Full-Zip Hoodie,$42 ,$28.97 
1504,https://www.nike.com/t/free-terra-vista-mens-shoes-sG3w1d/CZ1757-001,Nike Free Terra Vista,Men's Shoes,$120 ,$96.97 
1505,https://www.nike.com/t/air-max-2090-eoi-mens-shoes-hHt1X0/DA9357-100,Nike Air Max 2090 EOI,Men's Shoes,$160 ,$136.97 
1506,https://www.nike.com/t/yoga-dri-fit-mens-lightweight-hoodie-4CclJD/DQ4886-410,Nike Yoga Dri-FIT,Men's Lightweight Hoodie,$80 ,$68.97 
1507,https://www.nike.com/t/jordan-jumpman-mens-short-sleeve-graphic-t-shirt-2fcT2R/DC9773-010,Jordan Jumpman,Men's Short-Sleeve Graphic T-Shirt,$35 ,$24.97 
1508,https://www.nike.com/t/new-york-knicks-courtside-mens-nba-fleece-shorts-z0Tkdq/DO7683-051,New York Knicks Courtside,Men's Nike NBA Fleece Shorts,$65 ,$38.97 
1509,https://www.nike.com/t/pro-dri-fit-big-kids-boys-shorts-8lC0bX/DM8531-100,Nike Pro Dri-FIT,Big Kids' (Boys') Shorts,$25 ,$20.97 
1510,https://www.nike.com/t/yoga-dri-fit-womens-jumpsuit-plus-size-ZJKVCx/DX6379-010,Nike Yoga Dri-FIT,Women's Jumpsuit (Plus Size),$75 ,$63.97 
1511,https://www.nike.com/t/yoga-luxe-womens-fleece-crew-top-plus-size-gWJ4Xl/DN5598-684,Nike Yoga Luxe,Women's Fleece Crew Top (Plus Size),$90 ,$76.97 
1512,https://www.nike.com/t/flex-essential-2-in-1-womens-training-shorts-W2Qqn0/DA0453-085,Nike Flex Essential 2-in-1,Women's Training Shorts,$40 ,$23.97 
1513,https://www.nike.com/t/air-big-kids-girls-baselayer-top-71GlL3/DV3624-010,Nike Air,Big Kids' (Girls') Baselayer Top,$45 ,$38.97 
1514,https://www.nike.com/t/sportswear-big-kids-boys-french-terry-sweatshirt-2CcD7t/DQ8821-063,Nike Sportswear,Big Kids' (Boys') French Terry Sweatshirt,$62 ,$52.97 
1515,https://www.nike.com/t/jordan-tie-dye-shorts-big-kids-shorts-jxK5hc/45A766-K04,Jordan Tie Dye Shorts,Big Kids' Shorts,$30 ,$23.97 
1516,https://www.nike.com/t/polo-womens-polo-SGpLlZ/DC3426-010,The Nike Polo,Women's Polo,$67.50 ,$57.97 
1517,https://www.nike.com/t/windrunner-wild-run-mens-printed-running-jacket-v6C5zR/DA1161-387,Nike Windrunner Wild Run,Men's Printed Running Jacket,$125 ,$100.97 
1518,https://www.nike.com/t/swoosh-womens-medium-support-1-piece-padded-longline-sports-bra-btJ8l4/CZ4496-609,Nike Swoosh,Women's Medium-Support 1-Piece Padded Longline Sports Bra,$40 ,$28.97 
1519,https://www.nike.com/t/chicago-bulls-courtside-splatter-mens-nba-t-shirt-sF38Wz/DH6698-657,Chicago Bulls Courtside Splatter,Men's Nike NBA T-Shirt,$40 ,$32.97 
1520,https://www.nike.com/t/sportswear-mens-t-shirt-TqdvHH/DQ1047-548,Nike Sportswear,Men's T-Shirt,$30 ,$17.97 
1521,https://www.nike.com/t/jordan-little-kids-pullover-hoodie-Zm3xVM/85A715-023,Jordan,Little Kids' Pullover Hoodie,$42 ,$34.97 
1522,https://www.nike.com/t/big-kids-boys-training-shorts-8WK6N4/DN5216-010,Nike,Big Kids' (Boys') Training Shorts,$25 ,$16.97 
1523,https://www.nike.com/t/yoga-luxe-dri-fit-womens-cover-up-plus-size-sZrhgj/DM3998-901,Nike Yoga Luxe Dri-FIT,Women's Cover-Up (Plus Size),$85 ,$41.97 
1524,https://www.nike.com/t/sportswear-big-kids-girls-boxy-mama-t-shirt-Z4qD5r/DX5709-379,Nike Sportswear,Big Kids' (Girls') Boxy Mama T-Shirt,$25 ,$14.97 
1525,https://www.nike.com/t/alabama-womens-cropped-t-shirt-0L0KbF/DQ1723-613,Nike College (Alabama),Women's Cropped T-Shirt,$35 ,$20.97 
1526,https://www.nike.com/t/pro-dri-fit-womens-training-tank-XVPZdk/DM7685-058,Nike Pro Dri-FIT,Women's Training Tank,$40 ,$28.97 
1527,https://www.nike.com/t/sportswear-mens-jersey-shorts-5Drx7n/DM5622-060,Nike Sportswear,Men's Jersey Shorts,$80 ,$60.97 
1528,https://www.nike.com/t/sportswear-womens-oversized-fleece-crew-top-8VTd54/DM6321-743,Nike Sportswear,Women's Oversized Fleece Crew Top,$70 ,$52.97 
1529,https://www.nike.com/t/club-fleece-mens-pants-MZMXPC/DQ5161-010,Nike Club Fleece,Men's Pants,$65 ,$55.97 
1530,https://www.nike.com/t/texas-mens-t-shirt-TxrxQZ/M11102P554-TEX,Nike College (Texas),Men's T-Shirt,$35 ,$20.97 
1531,https://www.nike.com/t/jordan-jumpman-mens-pants-mll0SM/DC9663-010,Jordan Jumpman,Men's Pants,$90 ,$76.97 
1532,https://www.nike.com/t/dri-fit-big-kids-boys-training-top-G5Wc8t/DM8541-412,Nike Dri-FIT,Big Kids' (Boys') Training Top,$30 ,$14.97 
1533,https://www.nike.com/t/zion-mens-flight-jacket-RLGCrq/DJ5867-246,Zion,Men's Flight Jacket,$300 ,$149.97 
1534,https://www.nike.com/t/swoosh-womens-medium-support-padded-sports-bra-plus-size-xtdT3s/DH3384-222,Nike Swoosh,Women's Medium-Support Padded Sports Bra (Plus Size),$38 ,$25.97 
1535,https://www.nike.com/t/pro-365-womens-high-waisted-7-8-mesh-panel-leggings-tjR7QX/DA0483-013,Nike Pro 365,Women's High-Waisted 7/8 Mesh Panel Leggings,$50 ,$37.97 
1536,https://www.nike.com/t/dri-fit-tampa-bay-buccaneers-womens-7-8-leggings-Q8h5G0/NKZ319MR8B-11F,Nike Dri-FIT (NFL Tampa Bay Buccaneers),Women's 7/8 Leggings,$65 ,$55.97 
1537,https://www.nike.com/t/dri-fit-big-kids-boys-training-shorts-rmPHXC/DQ8975-752,Nike Dri-FIT,Big Kids' (Boys') Training Shorts,$30 ,$17.97 
1538,https://www.nike.com/t/usa-womens-basketball-shorts-41Rn44/CW1444-100,USA,Women's Nike Basketball Shorts,$55 ,$41.97 
1539,https://www.nike.com/t/max-90-se-baby-crib-booties-wmMGP9/DR0407-200,Nike Max 90 SE,Baby Crib Booties,$50 ,$40.97 
1540,https://www.nike.com/t/one-womens-mid-rise-leggings-LZcKRd/AJ8827-010,Nike One,Women's Mid-Rise Leggings,$55 ,$43.97 
1541,https://www.nike.com/t/lebron-19-basketball-shoes-VkqHgW/DC9339-400,LeBron 19,Basketball Shoes,$200 ,$99.97 
1542,https://www.nike.com/t/nikecourt-dri-fit-victory-mens-9-tennis-shorts-1Sd56t/CV2545-451,NikeCourt Dri-FIT Victory,"Men's 9"" Tennis Shorts",$48 ,$38.97 
1543,https://www.nike.com/t/sportswear-club-big-kids-boys-pullover-hoodie-mRQSQD/DM7962-646,Nike Sportswear Club,Big Kids' (Boys') Pullover Hoodie,$50 ,$31.97 
1544,https://www.nike.com/t/club-skirt-big-kids-girls-golf-skirt-TcGznp/DN1969-010,Nike Club Skirt,Big Kids' (Girls') Golf Skirt,$50 ,$38.97 
1545,https://www.nike.com/t/sportswear-club-fleece-big-kids-girls-full-zip-hoodie-extended-size-MtP9xp/DC7662-690,Nike Sportswear Club Fleece,Big Kids' (Girls') Full-Zip Hoodie (Extended Size),$45 ,$38.97 
1546,https://www.nike.com/t/air-womens-ribbed-shorts-8j53LH/DM6468-010,Nike Air,Women's Ribbed Shorts,$45 ,$26.97 
1547,https://www.nike.com/t/fc-mens-soccer-hoodie-zj4xKt/DC9075-370,Nike F.C.,Men's Soccer Hoodie,$62 ,$47.97 
1548,https://www.nike.com/t/mens-golf-t-shirt-vCtDpr/DQ8133-100,Nike,Men's Golf T-Shirt,$35 ,$26.97 
1549,https://www.nike.com/t/seattle-storm-practice-dri-fit-wnba-graphic-t-shirt-19ZSCX/DD3636-729,Seattle Storm Practice,Nike Dri-FIT WNBA Graphic T-Shirt,$35 ,$17.97 
1550,https://www.nike.com/t/dri-fit-uv-mens-plaid-golf-chino-shorts-z3s73h/DH1294-454,Nike Dri-FIT UV,Men's Plaid Golf Chino Shorts,$70 ,$41.97 
1551,https://www.nike.com/t/air-max-90-ltr-big-kids-shoes-1wzwJM/CD6864-001,Nike Air Max 90 LTR,Big Kids’ Shoes,$100 ,$75.97 
1552,https://www.nike.com/t/jordan-jumpman-baby-0-9m-t-shirt-and-leggings-set-V3jK2r/05B307-023,Jordan Jumpman,Baby (0-9M) T-Shirt and Leggings Set,$40 ,$19.97 
1553,https://www.nike.com/t/acg-snowgrass-mens-allover-print-cargo-shorts-svh0K3/DN3947-072,"Nike ACG ""Snowgrass""",Men's Allover Print Cargo Shorts,$120 ,$96.97 
1554,https://www.nike.com/t/lebron-mens-fleece-pants-vjZVgC/DQ6145-455,LeBron,Men's Fleece Pants,$80 ,$68.97 
1555,https://www.nike.com/t/jordan-flight-womens-crew-plus-size-9X0jtv/DQ4476-100,Jordan Flight,Women's Crew (Plus Size),$70 ,$59.97 
1556,https://www.nike.com/t/dri-fit-flux-mens-short-sleeve-baseball-top-JhPDLM/DQ4775-012,Nike Dri-FIT Flux,Men's Short-Sleeve Baseball Top,$45 ,$33.97 
1557,https://www.nike.com/t/air-max-sc-big-kids-shoe-MS26RR/CZ5358-002,Nike Air Max SC,Big Kids' Shoe,$80 ,$64.97 
1558,https://www.nike.com/t/sb-skate-cargo-shorts-lkQK5F/DQ6292-222,Nike SB,Skate Cargo Shorts,$80 ,$35.97 
1559,https://www.nike.com/t/dri-fit-standard-issue-mens-reversible-6-basketball-shorts-1NRJV3/DQ5707-410,Nike Dri-FIT Standard Issue,"Men's Reversible 6"" Basketball Shorts",$58 ,$49.97 
1560,https://www.nike.com/t/therma-fit-one-womens-mid-rise-graphic-training-leggings-JQdxR9/DQ6186-503,Nike Therma-FIT One,Women's Mid-Rise Graphic Training Leggings,$70 ,$59.97 
1561,https://www.nike.com/t/fury-mens-printed-headband-GmltrG/N1003038-061,Nike Fury,Men's Printed Headband,$16 ,$13.97 
1562,https://www.nike.com/t/sb-skate-t-shirt-WSM3vn/DQ1850-100,Nike SB,Skate T-Shirt,$35 ,$28.97 
1563,https://www.nike.com/t/toddler-t-shirt-C4mk9H/76J667-001,Nike,Toddler T-Shirt,$22 ,$13.97 
1564,https://www.nike.com/t/dri-fit-academy-mens-soccer-pants-Jhl5xD/DA2800-451,Nike Dri-FIT Academy,Men's Soccer Pants,$48 ,$40.97 
1565,https://www.nike.com/t/air-force-1-crater-big-kids-shoes-4H7P2T/DV3485-100,Nike Air Force 1 Crater,Big Kids' Shoes,$90 ,$61.97 
1566,https://www.nike.com/t/air-big-kids-girls-french-terry-shorts-dBxrcV/DM8218-321,Nike Air,Big Kids' (Girls') French Terry Shorts,$40 ,$23.97 
1567,https://www.nike.com/t/legend-michigan-state-mens-long-sleeve-graphic-t-shirt-jxbXhl/DQ1272-397,Nike College Legend (Michigan State),Men's Long-Sleeve Graphic T-Shirt,$40 ,$23.97 
1568,https://www.nike.com/t/jordan-flight-womens-graphic-t-shirt-ttHg0J/DQ4468-010,Jordan Flight,Women's Graphic T-Shirt,$40 ,$23.97 
1569,https://www.nike.com/t/air-womens-running-shorts-plus-size-mKc0HB/DX6451-010,Nike Air,Women's Running Shorts (Plus Size),$48 ,$40.97 
1570,https://www.nike.com/t/dri-fit-kids-head-tie-Gdr5k6/N1003880-604,Nike Dri-FIT,Kids' Head Tie,$12 ,$8.97 
1571,https://www.nike.com/t/la-clippers-nba-city-dna-t-shirt-LKdC57/00038402X-LP1,LA Clippers,Nike NBA City DNA T-Shirt,$35 ,$26.97 
1572,https://www.nike.com/t/team-hustle-d-10-flyease-little-kids-easy-on-off-shoes-fcjZnB/FB1881-101,Nike Team Hustle D 10 FlyEase,Little Kids' Easy On/Off Shoes,$55 ,$46.97 
1573,https://www.nike.com/t/max-90-crib-se-baby-booties-4465F8/DR0406-100,Nike Max 90 Crib SE,Baby Booties,$50 ,$42.97 
1574,https://www.nike.com/t/sportswear-womens-t-shirt-zkxdww/CZ7339-011,Nike Sportswear,Women's T-Shirt,$30 ,$25.97 
1575,https://www.nike.com/t/therma-fit-academy-winter-warrior-big-kids-knit-soccer-pants-DLtp7f/DC9158-652,Nike Therma-FIT Academy Winter Warrior,Big Kids' Knit Soccer Pants,$60 ,$51.97 
1576,https://www.nike.com/t/cortez-basic-sl-little-kids-shoe-TKDpzM/904767-100,Nike Cortez Basic SL,Little Kids' Shoe,$55 ,$44.97 
1577,https://www.nike.com/t/solo-swoosh-t-shirt-bkf4LK/CV0559-886,Nike Solo Swoosh,T-Shirt,$40 ,$34.97 
1578,https://www.nike.com/t/sportswear-big-kids-t-shirt-8V2Lz4/DQ3866-100,Nike Sportswear,Big Kids' T-Shirt,$25 ,$12.97 
1579,https://www.nike.com/t/air-zoom-terra-kiger-8-womens-trail-running-shoes-0k4LXX/DH0654-800,Nike Air Zoom Terra Kiger 8,Women's Trail Running Shoes,$140 ,$105.97 
1580,https://www.nike.com/t/dri-fit-trail-mens-1-2-length-trail-running-tights-7szLxS/DM4795-065,Nike Dri-FIT Trail,Men's 1/2-Length Trail Running Tights,$75 ,$36.97 
1581,https://www.nike.com/t/dri-fit-primetime-new-york-yankees-womens-top-qfFTjl/NMMO012NNK-00P,Nike Dri-FIT Primetime (MLB New York Yankees),Women's Top,$40 ,$34.97 
1582,https://www.nike.com/t/victori-one-womens-print-slides-2hJLv6/CN9676-700,Nike Victori One,Women's Print Slides,$40 ,$26.97 
1583,https://www.nike.com/t/jordan-baby-12-24m-t-shirt-and-shorts-set-Wndb26/15B558-A4Y,Jordan,Baby (12-24M) T-Shirt and Shorts Set,$36 ,$25.97 
1584,https://www.nike.com/t/little-kids-printed-tricot-basketball-shorts-F0g9RV/86J778-023,Nike,Little Kids' Printed Tricot Basketball Shorts,$38 ,$17.97 
1585,https://www.nike.com/t/sportswear-club-fleece-chicago-big-kids-pullover-hoodie-Q7JHjW/CW2334-010,Nike Sportswear Club Fleece Chicago,Big Kids' Pullover Hoodie,$50 ,$38.97 
1586,https://www.nike.com/t/force-1-baby-toddler-shoes-FvHkdR/DV1342-101,Nike Force 1,Baby/Toddler Shoes,$55 ,$42.97 
1587,https://www.nike.com/t/air-zoom-pegasus-39-womens-road-running-shoes-Wck51L/DZ5214-100,Nike Air Zoom Pegasus 39,Women's Road Running Shoes,$135 ,$91.97 
1588,https://www.nike.com/t/dri-fit-adv-techknit-ultra-mens-short-sleeve-running-top-jxmfGj/CZ9046-702,Nike Dri-FIT ADV Techknit Ultra,Men's Short-Sleeve Running Top,$70 ,$40.97 
1589,https://www.nike.com/t/sportswear-womens-long-sleeve-t-shirt-plus-size-QmBDTR/DV1010-100,Nike Sportswear,Women's Long-Sleeve T-Shirt (Plus Size),$35 ,$29.97 
1590,https://www.nike.com/t/react-miler-3-mens-road-running-shoes-WCgcxj/DD0490-100,Nike React Miler 3,Men's Road Running Shoes,$120 ,$83.97 
1591,https://www.nike.com/t/jordan-baby-12-24m-tracksuit-47bqrm/65B482-R78,Jordan,Baby (12-24M) Tracksuit,$45 ,$30.97 
1592,https://www.nike.com/t/dri-fit-adv-techknit-ultra-mens-short-sleeve-running-top-6vx7BJ/DM4753-540,Nike Dri-FIT ADV TechKnit Ultra,Men's Short-Sleeve Running Top,$75 ,$63.97 
1593,https://www.nike.com/t/dri-fit-adv-tiger-woods-mens-striped-golf-polo-KVSzMd/DH0789-687,Nike Dri-FIT ADV Tiger Woods,Men's Striped Golf Polo,$85 ,$69.97 
1594,https://www.nike.com/t/jordan-big-kids-essentials-boxy-full-zip-hoodie-fKSCfd/45B731-A9Y,Jordan,Big Kids' Essentials Boxy Full-Zip Hoodie,$50 ,$35.97 
1595,https://www.nike.com/t/giannis-mens-lightweight-basketball-jacket-4Sb0wQ/DQ5660-498,Giannis,Men's Lightweight Basketball Jacket,$125 ,$71.97 
1596,https://www.nike.com/t/liverpool-fc-womens-t-shirt-7nCLqq/DD9745-703,Liverpool FC,Women's T-Shirt,$30 ,$25.97 
1597,https://www.nike.com/t/sportswear-icon-clash-big-kids-girls-snap-fleece-pullover-6g4Ctk/DQ8997-752,Nike Sportswear Icon Clash,Big Kids' (Girls') Snap Fleece Pullover,$50 ,$49.97 
1598,https://www.nike.com/t/solo-swoosh-mens-fleece-hoodie-J2jflV/CV0552-030,Nike Solo Swoosh,Men's Fleece Hoodie,$90 ,$76.97 
1599,https://www.nike.com/t/free-run-5-mens-road-running-shoes-Xp40hf/CZ1884-300,Nike Free Run 5.0,Men's Road Running Shoes,$100 ,$69.97 
1600,https://www.nike.com/t/dri-fit-miler-mens-running-top-95KFGR/CU5992-334,Nike Dri-FIT Miler,Men's Running Top,$35 ,$20.97 
1601,https://www.nike.com/t/react-pegasus-trail-4-gore-tex-mens-waterproof-trail-running-shoes-qdcSR6/DJ7926-500,Nike React Pegasus Trail 4 GORE-TEX,Men's Waterproof Trail Running Shoes,$160 ,$119.97 
1602,https://www.nike.com/t/jordan-big-kids-girls-crew-dkRr2t/45A882-A9V,Jordan,Big Kids' (Girls') Crew,$50 ,$24.97 
1603,https://www.nike.com/t/tennessee-womens-cropped-t-shirt-wblGLS/DQ1760-873,Nike College (Tennessee),Women's Cropped T-Shirt,$35 ,$20.97 
1604,https://www.nike.com/t/sportswear-club-fleece-big-kids-girls-pants-PqFQBx/DQ3624-622,Nike Sportswear Club Fleece,Big Kids' (Girls') Pants,$45 ,$29.97 
1605,https://www.nike.com/t/sportswear-big-kids-boys-printed-french-terry-shorts-glgPHx/DO6493-410,Nike Sportswear,Big Kids' (Boys') Printed French Terry Shorts,$40 ,$19.97 
1606,https://www.nike.com/t/sportswear-max-90-mens-t-shirt-RBBXpg/DQ3529-010,Nike Sportswear Max 90,Men's T-Shirt,$50 ,$29.97 
1607,https://www.nike.com/t/iowa-womens-cropped-t-shirt-MMMJZv/DQ1736-060,Nike College (Iowa),Women's Cropped T-Shirt,$35 ,$20.97 
1608,https://www.nike.com/t/air-max-tw-little-kids-shoes-Hbb3Ns/DQ0297-100,Nike Air Max TW,Little Kids' Shoes,$110 ,$93.97 
1609,https://www.nike.com/t/sb-print-fleece-skate-hoodie-G0JvRn/DQ7314-722,Nike SB,Print Fleece Skate Hoodie,$95 ,$59.97 
1610,https://www.nike.com/t/air-max-90-mens-shoes-KCVTGp/DO8902-001,Nike Air Max 90,Men's Shoes,$130 ,$110.97 
1611,https://www.nike.com/t/womens-lightweight-running-jacket-plus-size-L5zpC1/DR1407-425,Nike,Women's Lightweight Running Jacket (Plus Size),$115 ,$64.97 
1612,https://www.nike.com/t/little-kids-ombre-camo-long-sleeve-t-shirt-7Cpwzf/86K037-693,Nike,Little Kids' Ombre Camo Long Sleeve T-Shirt,$28 ,$16.97 
1613,https://www.nike.com/t/acronym-mens-therma-fit-knit-pants-3kpzQ7/CU0470-010,Nike x ACRONYM®,Men's Therma-FIT Knit Pants,$180 ,$153.97 
1614,https://www.nike.com/t/dri-fit-strike-mens-soccer-pants-388PNm/DV2856-013,Nike Dri-FIT Strike,Men's Soccer Pants,$80 ,$68.97 
1615,https://www.nike.com/t/jordan-womens-fleece-allover-printed-pants-Fn3gS1/DD9298-687,Jordan,Women's Fleece Allover Printed Pants,$70 ,$40.97 
1616,https://www.nike.com/t/air-max-cirro-mens-slides-JQfvpv/DC1460-800,Nike Air Max Cirro,Men's Slides,$55 ,$42.97 
1617,https://www.nike.com/t/sportswear-mens-t-shirt-1ZFK6x/DQ1051-063,Nike Sportswear,Men's T-Shirt,$30 ,$17.97 
1618,https://www.nike.com/t/pro-womens-mid-rise-graphic-leggings-GWfj2c/DR7741-010,Nike Pro,Women’s Mid-Rise Graphic Leggings,$60 ,$51.97 
1619,https://www.nike.com/t/jordan-baby-0-9m-t-shirt-and-shorts-set-0NcK5C/55B225-023,Jordan,Baby (0-9M) T-Shirt and Shorts Set,$38 ,$32.97 
1620,https://www.nike.com/t/huarache-run-baby-toddler-shoes-GP77ds/704950-044,Nike Huarache Run,Baby/Toddler Shoes,$55 ,$46.97 
1621,https://www.nike.com/t/dri-fit-elite-super-big-kids-boys-printed-basketball-shorts-TC8ShQ/DD8875-078,Nike Dri-FIT Elite Super,Big Kids' (Boys') Printed Basketball Shorts,$35 ,$20.97 
1622,https://www.nike.com/t/renew-ride-3-mens-road-running-shoes-7hTSLw/DC8185-101,Nike Renew Ride 3,Men's Road Running Shoes,$80 ,$47.97 
1623,https://www.nike.com/t/dri-fit-primetime-local-touch-chicago-white-sox-womens-1-2-zip-jacket-Kj0Vbt/NMMZ00ARX-0LU,Nike Dri-FIT Primetime Local Touch (MLB Chicago White Sox),Women's 1/2-Zip Jacket,$70 ,$59.97 
1624,https://www.nike.com/t/air-big-kids-girls-french-terry-sweatshirt-53MbGF/DD7135-010,Nike Air,Big Kids' (Girls') French Terry Sweatshirt,$60 ,$23.97 
1625,https://www.nike.com/t/jordan-essentials-womens-flight-jacket-4QC9Nc/DH0655-480,Jordan Essentials,Women's Flight Jacket,$250 ,$122.97 
1626,https://www.nike.com/t/air-big-kids-boys-shorts-cDB3zn/CJ7858-102,Nike Air,Big Kids’ (Boys’) Shorts,$45 ,$21.97 
1627,https://www.nike.com/t/dri-fit-duke-mens-polo-w02mC0/DN6108-480,Nike College Dri-FIT (Duke),Men's Polo,$65 ,$50.97 
1628,https://www.nike.com/t/roshe-g-womens-golf-shoes-7dFSmR/CD6066-511,Nike Roshe G,Women's Golf Shoes,$80 ,$62.97 
1629,https://www.nike.com/t/air-force-1-pltaform-womens-shoes-XL2m2Q/DJ9946-101,Nike Air Force 1 PLT.AF.ORM,Women's Shoes,$110 ,$84.97 
1630,https://www.nike.com/t/jordan-brooklyn-fleece-mens-pullover-hoodie-rW0jLL/DQ7507-612,Jordan Brooklyn Fleece,Men's Pullover Hoodie,$80 ,$56.97 
1631,https://www.nike.com/t/sportswear-mens-t-shirt-wLhJDB/DX1067-100,Nike Sportswear,Men's T-Shirt,$35 ,$29.97 
1632,https://www.nike.com/t/nikecourt-dri-fit-victory-womens-long-sleeve-1-2-zip-tennis-top-FkQkRs/CV4697-528,NikeCourt Dri-FIT Victory,Women's Long-Sleeve 1/2-Zip Tennis Top,$70 ,$59.97 
1633,https://www.nike.com/t/dri-fit-one-big-kids-girls-long-sleeve-training-top-9HwdFP/DD7691-622,Nike Dri-FIT One,Big Kids' (Girls') Long-Sleeve Training Top,$30 ,$17.97 
1634,https://www.nike.com/t/dri-fit-retro-fly-womens-pants-t1gvkv/DH7656-010,Nike Dri-FIT Retro Fly,Women's Pants,$80 ,$62.97 
1635,https://www.nike.com/t/air-max-bw-og-mens-shoe-Mw3htM/DJ9648-400,Nike Air Max BW OG,Men's Shoe,$130 ,$110.97 
1636,https://www.nike.com/t/city-seattle-seahawks-womens-racerback-tank-top-1fD1pv/NKYB41S78-0ZX,Nike City (NFL Seattle Seahawks),Women's Racerback Tank Top,$35 ,$29.97 
1637,https://www.nike.com/t/pro-dri-fit-mens-tight-fit-long-sleeve-top-cXssNq/DD1990-068,Nike Pro Dri-FIT,Men's Tight Fit Long-Sleeve Top,$35 ,$29.97 
1638,https://www.nike.com/t/local-nickname-oakland-athletics-womens-t-shirt-JTSmXK/NKAF00AFZ-6S3,Nike Local Nickname (MLB Oakland Athletics),Women's T-Shirt,$30 ,$25.97 
1639,https://www.nike.com/t/sportswear-phoenix-fleece-womens-high-waisted-curve-sweatpants-TKZV7K/DQ5678-365,Nike Sportswear Phoenix Fleece,Women's High-Waisted Curve Sweatpants,$65 ,$55.97 
1640,https://www.nike.com/t/jordan-heritage-womens-t-shirt-JZmc5z/DJ2647-064,Jordan (Her)itage,Women's T-Shirt,$35 ,$20.97 
1641,https://www.nike.com/t/sportswear-big-kids-girls-fleece-hoodie-extended-size-MBCMJq/DQ9128-430,Nike Sportswear,Big Kids' (Girls') Fleece Hoodie (Extended Size),$50 ,$38.97 
1642,https://www.nike.com/t/dri-fit-oregon-mens-basketball-shorts-51M29T/CN3717-377,Nike College Dri-FIT (Oregon),Men's Basketball Shorts,$60 ,$31.97 
1643,https://www.nike.com/t/sportswear-big-kids-jdi-t-shirt-1D0M36/AR5249-367,Nike Sportswear,Big Kids' JDI T-Shirt,$20 ,$17.97 
1644,https://www.nike.com/t/air-max-bolt-womens-shoes-WSLhlr/CU4152-101,Nike Air Max Bolt,Women's Shoes,$95 ,$80.97 
1645,https://www.nike.com/t/dri-fit-adv-run-division-pinnacle-mens-running-tank-V4FhD4/DM4775-530,Nike Dri-FIT ADV Run Division Pinnacle,Men's Running Tank,$80 ,$54.97 
1646,https://www.nike.com/t/sportswear-club-big-kids-full-zip-hoodie-scKCxF/BV3699-091,Nike Sportswear Club,Big Kids' Full-Zip Hoodie,$45 ,$33.97 
1647,https://www.nike.com/t/therma-fit-one-womens-long-sleeve-1-2-zip-top-Whzl53/DD6572-010,Nike Therma-FIT One,Women's Long-Sleeve 1/2-Zip Top,$60 ,$35.97 
1648,https://www.nike.com/t/womens-mesh-scrunchie-Gbngc8/N1004552-091,Nike,Women's Mesh Scrunchie,$12 ,$10.97 
1649,https://www.nike.com/t/free-tr8-womens-gym-hiit-cross-training-shoe-9O38Er/942888-008,Nike Free TR8,Women's Gym/HIIT/Cross Training Shoe,$100 ,$85.97 
1650,https://www.nike.com/t/serena-williams-design-crew-womens-woven-tennis-pants-zHdPlq/DJ1160-010,Serena Williams Design Crew,Women's Woven Tennis Pants,$75 ,$45.97 
1651,https://www.nike.com/t/dri-fit-one-luxe-icon-clash-womens-training-tank-plus-size-CL2Qvh/DR1471-321,Nike Dri-FIT One Luxe Icon Clash,Women's Training Tank (Plus Size),$55 ,$32.97 
1652,https://www.nike.com/t/little-kids-daze-recycled-t-shirt-and-shorts-set-9BJTzJ/86J543-U90,Nike,Little Kids' Daze Recycled T-Shirt and Shorts Set,$40 ,$28.97 
1653,https://www.nike.com/t/flo-mirrored-sunglasses-gBwkr9/DQ0866-221,Nike Flo,Mirrored Sunglasses,$109 ,$87.97 
1654,https://www.nike.com/t/jordan-dri-fit-zion-mens-performance-hoodie-kJ8GLl/DH0598-893,Jordan Dri-FIT Zion,Men's Performance Hoodie,$80 ,$49.97 
1655,https://www.nike.com/t/sportswear-circa-mens-shorts-6wmWZ9/DQ4244-010,Nike Sportswear Circa,Men's Shorts,$85 ,$50.97 
1656,https://www.nike.com/t/one-icon-clash-womens-mid-rise-leggings-bQxtVd/DQ6713-652,Nike One Icon Clash,Women's Mid-Rise Leggings,$70 ,$59.97 
1657,https://www.nike.com/t/sportswear-mens-t-shirt-7TlpH4/DR8030-100,Nike Sportswear,Men's T-Shirt,$35 ,$20.97 
1658,https://www.nike.com/t/challenger-mens-7-brief-lined-camo-running-shorts-LRCDb2/DQ4726-386,Nike Challenger,"Men's 7"" Brief-Lined Camo Running Shorts",$48 ,$40.97 
1659,https://www.nike.com/t/sportswear-club-mens-shorts-2tC1wB/DV9618-010,Nike Sportswear Club,Men's Shorts,$60 ,$35.97 
